Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
2018-10-22 10:28:06;207;650;88;Kein Fehler erkannt;12.10;660;0.00;;;;;;;;
2018-10-22 10:28:08;207;650;88;Kein Fehler erkannt;11.69;660;0.00;;;;;;;;
2018-10-22 10:28:10;206;647;89;Kein Fehler erkannt;11.29;660;0.00;;;;;;;;
2018-10-22 10:28:13;206;647;89;Kein Fehler erkannt;11.20;660;0.00;;;;;;;;
2018-10-22 10:28:16;205;644;88;Kein Fehler erkannt;11.97;660;0.00;;;;;;;;
2018-10-22 10:28:18;206;647;88;Kein Fehler erkannt;11.60;660;0.00;;;;;;;;
2018-10-22 10:28:21;206;647;88;Kein Fehler erkannt;11.84;660;0.00;;;;;;;;
2018-10-22 10:28:23;206;647;87;Kein Fehler erkannt;12.71;660;0.00;;;;;;;;
2018-10-22 10:28:26;207;650;89;Kein Fehler erkannt;11.19;660;0.00;;;;;;;;
2018-10-22 10:28:28;322;1011;119;Kein Fehler erkannt;785.01;660;0.00;;;;;;;;
2018-10-22 10:28:30;206;647;88;Kein Fehler erkannt;12.24;660;0.00;;;;;;;;
2018-10-22 10:28:33;207;650;89;Kein Fehler erkannt;11.50;660;0.00;;;;;;;;
2018-10-22 10:28:35;207;650;89;Kein Fehler erkannt;11.07;660;0.00;;;;;;;;
2018-10-22 10:28:38;206;647;89;Kein Fehler erkannt;10.94;660;0.00;;;;;;;;
2018-10-22 10:28:40;206;647;89;Kein Fehler erkannt;11.38;660;0.00;;;;;;;;
2018-10-22 10:28:43;275;863;108;Kein Fehler erkannt;528.60;660;0.00;;;;;;;;
2018-10-22 10:28:45;375;1178;59;Kein Fehler erkannt;847.91;660;0.00;;;;;;;;
2018-10-22 10:28:47;945;2968;199;Kein Fehler erkannt;432.71;660;0.00;;;;;;;;
2018-10-22 10:28:50;206;647;87;Kein Fehler erkannt;13.15;660;0.00;;;;;;;;
2018-10-22 10:28:52;206;647;88;Kein Fehler erkannt;12.34;660;0.00;;;;;;;;
2018-10-22 10:28:55;206;647;88;Kein Fehler erkannt;11.63;660;0.00;;;;;;;;
2018-10-22 10:28:57;386;1212;176;Kein Fehler erkannt;725.51;660;0.00;;;;;;;;
2018-10-22 10:28:59;206;647;84;Kein Fehler erkannt;15.94;660;0.00;;;;;;;;
2018-10-22 10:29:02;206;647;89;Kein Fehler erkannt;11.44;660;0.00;;;;;;;;
2018-10-22 10:29:04;206;647;89;Kein Fehler erkannt;11.40;660;0.00;;;;;;;;
2018-10-22 10:29:07;206;647;88;Kein Fehler erkannt;12.03;660;0.00;;;;;;;;
2018-10-22 10:29:09;207;650;89;Kein Fehler erkannt;10.95;660;0.00;;;;;;;;
2018-10-22 10:29:11;294;923;97;Kein Fehler erkannt;539.93;660;0.00;;;;;;;;
2018-10-22 10:29:14;663;2082;135;Kein Fehler erkannt;1035.87;660;0.00;;;;;;;;
2018-10-22 10:29:16;664;2086;248;Kein Fehler erkannt;918.24;660;0.00;;;;;;;;
2018-10-22 10:29:19;207;650;89;Kein Fehler erkannt;11.33;660;0.00;;;;;;;;
2018-10-22 10:29:21;207;650;88;Kein Fehler erkannt;11.85;660;0.00;;;;;;;;
2018-10-22 10:29:23;207;650;88;Kein Fehler erkannt;11.58;660;0.00;;;;;;;;
2018-10-22 10:29:26;207;650;88;Kein Fehler erkannt;11.88;660;0.00;;;;;;;;
2018-10-22 10:29:28;207;650;88;Kein Fehler erkannt;12.09;660;0.00;;;;;;;;
2018-10-22 10:29:31;206;647;88;Kein Fehler erkannt;12.52;660;0.00;;;;;;;;
2018-10-22 10:29:33;357;1121;149;Kein Fehler erkannt;753.20;660;0.00;;;;;;;;
2018-10-22 10:29:35;352;1105;98;Kein Fehler erkannt;806.44;660;0.00;;;;;;;;
2018-10-22 10:29:38;206;647;89;Kein Fehler erkannt;11.34;660;0.00;;;;;;;;
2018-10-22 10:29:41;206;647;88;Kein Fehler erkannt;12.53;660;0.00;;;;;;;;
2018-10-22 10:29:43;206;647;85;Kein Fehler erkannt;15.17;660;0.00;;;;;;;;
2018-10-22 10:29:46;207;650;89;Kein Fehler erkannt;10.53;660;0.00;;;;;;;;
2018-10-22 10:29:48;207;650;88;Kein Fehler erkannt;11.95;660;0.00;;;;;;;;
2018-10-22 10:29:51;205;644;89;Kein Fehler erkannt;11.22;660;0.00;;;;;;;;
2018-10-22 10:29:53;206;647;89;Kein Fehler erkannt;10.51;660;0.00;;;;;;;;
2018-10-22 10:29:56;207;650;89;Kein Fehler erkannt;11.42;660;0.00;;;;;;;;
2018-10-22 10:29:58;206;647;92;Kein Fehler erkannt;8.13;660;0.00;;;;;;;;
2018-10-22 10:30:00;204;640;93;Kein Fehler erkannt;6.54;660;0.00;;;;;;;;
2018-10-22 10:30:03;205;644;90;Kein Fehler erkannt;10.01;660;0.00;;;;;;;;
2018-10-22 10:30:05;208;653;90;Kein Fehler erkannt;10.28;660;0.00;;;;;;;;
2018-10-22 10:30:08;206;647;88;Kein Fehler erkannt;12.36;660;0.00;;;;;;;;
2018-10-22 10:30:10;206;647;89;Kein Fehler erkannt;11.14;660;0.00;;;;;;;;
2018-10-22 10:30:13;207;650;88;Kein Fehler erkannt;11.73;660;0.00;;;;;;;;
2018-10-22 10:30:15;207;650;88;Kein Fehler erkannt;12.04;660;0.00;;;;;;;;
2018-10-22 10:30:18;208;653;90;Kein Fehler erkannt;10.21;660;0.00;;;;;;;;
2018-10-22 10:30:20;206;647;88;Kein Fehler erkannt;11.54;660;0.00;;;;;;;;
2018-10-22 10:30:23;206;647;88;Kein Fehler erkannt;12.04;660;0.00;;;;;;;;
2018-10-22 10:30:25;206;647;18;Kein Fehler erkannt;354.32;660;0.00;;;;;;;;
2018-10-22 10:30:28;207;650;88;Kein Fehler erkannt;11.73;660;0.00;;;;;;;;
2018-10-22 10:30:30;206;647;89;Kein Fehler erkannt;11.09;660;0.00;;;;;;;;
2018-10-22 10:30:33;205;644;90;Kein Fehler erkannt;10.16;660;0.00;;;;;;;;
2018-10-22 10:30:35;205;644;88;Kein Fehler erkannt;12.45;660;0.00;;;;;;;;
2018-10-22 10:30:38;207;650;88;Kein Fehler erkannt;12.53;660;0.00;;;;;;;;
2018-10-22 10:30:40;205;644;88;Kein Fehler erkannt;11.87;660;0.00;;;;;;;;
2018-10-22 10:30:43;206;647;88;Kein Fehler erkannt;12.52;660;0.00;;;;;;;;
2018-10-22 10:30:45;206;647;87;Kein Fehler erkannt;12.57;660;0.00;;;;;;;;
2018-10-22 10:30:48;205;644;87;Kein Fehler erkannt;12.61;660;0.00;;;;;;;;
2018-10-22 10:30:50;206;647;88;Kein Fehler erkannt;11.87;660;0.00;;;;;;;;
2018-10-22 10:30:53;207;650;88;Kein Fehler erkannt;12.28;660;0.00;;;;;;;;
2018-10-22 10:30:55;207;650;88;Kein Fehler erkannt;12.28;660;0.00;;;;;;;;
2018-10-22 10:30:58;207;650;87;Kein Fehler erkannt;12.75;660;0.00;;;;;;;;
2018-10-22 10:31:00;208;653;88;Kein Fehler erkannt;11.55;660;0.00;;;;;;;;
2018-10-22 10:31:02;207;650;89;Kein Fehler erkannt;11.49;660;0.00;;;;;;;;
2018-10-22 10:31:05;208;653;89;Kein Fehler erkannt;10.50;660;0.00;;;;;;;;
2018-10-22 10:31:07;228;716;93;Kein Fehler erkannt;275.73;660;0.00;;;;;;;;
2018-10-22 10:31:10;207;650;89;Kein Fehler erkannt;11.06;660;0.00;;;;;;;;
2018-10-22 10:31:12;209;656;89;Kein Fehler erkannt;10.59;660;0.00;;;;;;;;
2018-10-22 10:31:15;208;653;90;Kein Fehler erkannt;10.43;660;0.00;;;;;;;;
2018-10-22 10:31:17;207;650;88;Kein Fehler erkannt;11.60;660;0.00;;;;;;;;
2018-10-22 10:31:19;234;735;55;Kein Fehler erkannt;316.16;660;0.00;;;;;;;;
2018-10-22 10:31:22;234;735;24;Kein Fehler erkannt;884.40;660;0.00;;;;;;;;
2018-10-22 10:31:24;207;650;88;Kein Fehler erkannt;12.39;660;0.00;;;;;;;;
2018-10-22 10:31:27;205;644;92;Kein Fehler erkannt;8.18;660;0.00;;;;;;;;
2018-10-22 10:31:29;204;640;91;Kein Fehler erkannt;8.73;660;0.00;;;;;;;;
2018-10-22 10:31:32;206;647;90;Kein Fehler erkannt;9.97;660;0.00;;;;;;;;
2018-10-22 10:31:35;206;647;86;Kein Fehler erkannt;13.98;660;0.00;;;;;;;;
2018-10-22 10:31:37;207;650;88;Kein Fehler erkannt;11.73;660;0.00;;;;;;;;
2018-10-22 10:31:39;207;650;89;Kein Fehler erkannt;11.19;660;0.00;;;;;;;;
2018-10-22 10:31:42;207;650;89;Kein Fehler erkannt;11.36;660;0.00;;;;;;;;
2018-10-22 10:31:44;207;650;88;Kein Fehler erkannt;11.58;660;0.00;;;;;;;;
2018-10-22 10:31:47;207;650;88;Kein Fehler erkannt;12.29;660;0.00;;;;;;;;
2018-10-22 10:31:50;207;650;88;Kein Fehler erkannt;11.85;660;0.00;;;;;;;;
2018-10-22 10:31:52;206;647;88;Kein Fehler erkannt;11.75;660;0.00;;;;;;;;
2018-10-22 10:31:55;206;647;89;Kein Fehler erkannt;11.00;660;0.00;;;;;;;;
2018-10-22 10:31:57;207;650;89;Kein Fehler erkannt;11.26;660;0.00;;;;;;;;
2018-10-22 10:31:59;207;650;88;Kein Fehler erkannt;11.52;660;0.00;;;;;;;;
2018-10-22 10:32:02;206;647;88;Kein Fehler erkannt;11.98;660;0.00;;;;;;;;
2018-10-22 10:32:04;208;653;89;Kein Fehler erkannt;11.19;660;0.00;;;;;;;;
2018-10-22 10:32:07;207;650;88;Kein Fehler erkannt;12.00;660;0.00;;;;;;;;
2018-10-22 10:32:09;205;644;86;Kein Fehler erkannt;13.93;660;0.00;;;;;;;;
2018-10-22 10:32:12;207;650;88;Kein Fehler erkannt;12.13;660;0.00;;;;;;;;
2018-10-22 10:32:14;206;647;88;Kein Fehler erkannt;12.00;660;0.00;;;;;;;;
2018-10-22 10:32:17;206;647;88;Kein Fehler erkannt;12.11;660;0.00;;;;;;;;
2018-10-22 10:32:19;206;647;86;Kein Fehler erkannt;14.60;660;0.00;;;;;;;;
2018-10-22 10:32:22;206;647;89;Kein Fehler erkannt;11.37;660;0.00;;;;;;;;
2018-10-22 10:32:24;207;650;88;Kein Fehler erkannt;12.35;660;0.00;;;;;;;;
2018-10-22 10:32:27;361;1134;179;Kein Fehler erkannt;990.29;660;0.00;;;;;;;;
2018-10-22 10:32:29;206;647;89;Kein Fehler erkannt;11.32;660;0.00;;;;;;;;
2018-10-22 10:32:32;359;1127;136;Kein Fehler erkannt;767.03;660;0.00;;;;;;;;
2018-10-22 10:32:34;208;653;89;Kein Fehler erkannt;11.05;660;0.00;;;;;;;;
2018-10-22 10:32:36;207;650;88;Kein Fehler erkannt;11.59;660;0.00;;;;;;;;
2018-10-22 10:32:39;207;650;88;Kein Fehler erkannt;12.14;660;0.00;;;;;;;;
2018-10-22 10:32:41;205;644;89;Kein Fehler erkannt;11.31;660;0.00;;;;;;;;
2018-10-22 10:32:44;207;650;89;Kein Fehler erkannt;10.95;660;0.00;;;;;;;;
2018-10-22 10:32:46;207;650;87;Kein Fehler erkannt;12.58;660;0.00;;;;;;;;
2018-10-22 10:32:49;206;647;88;Kein Fehler erkannt;12.26;660;0.00;;;;;;;;
2018-10-22 10:32:51;206;647;88;Kein Fehler erkannt;11.67;660;0.00;;;;;;;;
2018-10-22 10:32:54;206;647;88;Kein Fehler erkannt;12.02;660;0.00;;;;;;;;
2018-10-22 10:32:56;207;650;88;Kein Fehler erkannt;12.43;660;0.00;;;;;;;;
2018-10-22 10:32:59;207;650;87;Kein Fehler erkannt;12.58;660;0.00;;;;;;;;
2018-10-22 10:33:01;207;650;88;Kein Fehler erkannt;11.94;660;0.00;;;;;;;;
2018-10-22 10:33:04;206;647;88;Kein Fehler erkannt;12.07;660;0.00;;;;;;;;
2018-10-22 10:33:06;207;650;88;Kein Fehler erkannt;11.53;660;0.00;;;;;;;;
2018-10-22 10:33:08;207;650;89;Kein Fehler erkannt;11.38;660;0.00;;;;;;;;
2018-10-22 10:33:11;206;647;89;Kein Fehler erkannt;11.31;660;0.00;;;;;;;;
2018-10-22 10:33:14;207;650;89;Kein Fehler erkannt;11.03;660;0.00;;;;;;;;
2018-10-22 10:33:16;206;647;87;Kein Fehler erkannt;12.78;660;0.00;;;;;;;;
2018-10-22 10:33:19;206;647;88;Kein Fehler erkannt;11.74;660;0.00;;;;;;;;
2018-10-22 10:33:21;206;647;87;Kein Fehler erkannt;12.87;660;0.00;;;;;;;;
2018-10-22 10:33:24;206;647;87;Kein Fehler erkannt;12.98;660;0.00;;;;;;;;
2018-10-22 10:33:26;207;650;88;Kein Fehler erkannt;12.06;660;0.00;;;;;;;;
2018-10-22 10:33:29;207;650;88;Kein Fehler erkannt;11.61;660;0.00;;;;;;;;
2018-10-22 10:33:31;207;650;88;Kein Fehler erkannt;12.18;660;0.00;;;;;;;;
2018-10-22 10:33:34;206;647;88;Kein Fehler erkannt;11.99;660;0.00;;;;;;;;
2018-10-22 10:33:36;206;647;86;Kein Fehler erkannt;13.76;660;0.00;;;;;;;;
2018-10-22 10:33:39;207;650;89;Kein Fehler erkannt;11.12;660;0.00;;;;;;;;
2018-10-22 10:33:41;207;650;88;Kein Fehler erkannt;12.16;660;0.00;;;;;;;;
2018-10-22 10:33:44;206;647;88;Kein Fehler erkannt;12.22;660;0.00;;;;;;;;
2018-10-22 10:33:46;206;647;87;Kein Fehler erkannt;12.61;660;0.00;;;;;;;;
2018-10-22 10:33:49;207;650;89;Kein Fehler erkannt;11.35;660;0.00;;;;;;;;
2018-10-22 10:33:51;204;640;85;Kein Fehler erkannt;15.26;660;0.00;;;;;;;;
2018-10-22 10:33:54;206;647;89;Kein Fehler erkannt;11.16;660;0.00;;;;;;;;
2018-10-22 10:33:56;206;647;88;Kein Fehler erkannt;12.35;660;0.00;;;;;;;;
2018-10-22 10:33:59;206;647;89;Kein Fehler erkannt;11.20;660;0.00;;;;;;;;
2018-10-22 10:34:01;205;644;92;Kein Fehler erkannt;8.07;660;0.00;;;;;;;;
2018-10-22 10:34:04;249;782;232;Kein Fehler erkannt;398.14;660;0.00;;;;;;;;
2018-10-22 10:34:06;207;650;88;Kein Fehler erkannt;11.70;660;0.00;;;;;;;;
2018-10-22 10:34:09;207;650;90;Kein Fehler erkannt;10.27;660;0.00;;;;;;;;
2018-10-22 10:34:11;206;647;90;Kein Fehler erkannt;10.29;660;0.00;;;;;;;;
2018-10-22 10:34:14;206;647;88;Kein Fehler erkannt;12.44;660;0.00;;;;;;;;
2018-10-22 10:34:16;206;647;90;Kein Fehler erkannt;10.45;660;0.00;;;;;;;;
2018-10-22 10:34:18;206;647;90;Kein Fehler erkannt;10.08;660;0.00;;;;;;;;
2018-10-22 10:34:21;206;647;89;Kein Fehler erkannt;10.63;660;0.00;;;;;;;;
2018-10-22 10:34:23;206;647;90;Kein Fehler erkannt;10.03;660;0.00;;;;;;;;
2018-10-22 10:34:26;287;901;65;Kein Fehler erkannt;573.80;660;0.00;;;;;;;;
2018-10-22 10:34:28;287;901;16;Kein Fehler erkannt;624.66;660;0.00;;;;;;;;
2018-10-22 10:34:31;205;644;90;Kein Fehler erkannt;10.31;660;0.00;;;;;;;;
2018-10-22 10:34:33;206;647;88;Kein Fehler erkannt;12.55;660;0.00;;;;;;;;
2018-10-22 10:34:36;206;647;89;Kein Fehler erkannt;10.71;660;0.00;;;;;;;;
2018-10-22 10:34:38;206;647;90;Kein Fehler erkannt;10.32;660;0.00;;;;;;;;
2018-10-22 10:34:41;207;650;88;Kein Fehler erkannt;12.11;660;0.00;;;;;;;;
2018-10-22 10:34:44;207;650;87;Kein Fehler erkannt;12.61;660;0.00;;;;;;;;
2018-10-22 10:34:46;205;644;88;Kein Fehler erkannt;12.35;660;0.00;;;;;;;;
2018-10-22 10:34:48;205;644;87;Kein Fehler erkannt;13.00;660;0.00;;;;;;;;
2018-10-22 10:34:51;207;650;87;Kein Fehler erkannt;12.69;660;0.00;;;;;;;;
2018-10-22 10:34:53;206;647;88;Kein Fehler erkannt;11.91;660;0.00;;;;;;;;
2018-10-22 10:34:56;207;650;88;Kein Fehler erkannt;11.55;660;0.00;;;;;;;;
2018-10-22 10:34:58;207;650;88;Kein Fehler erkannt;12.08;660;0.00;;;;;;;;
2018-10-22 10:35:01;207;650;88;Kein Fehler erkannt;11.79;660;0.00;;;;;;;;
2018-10-22 10:35:04;206;647;89;Kein Fehler erkannt;11.26;660;0.00;;;;;;;;
2018-10-22 10:35:06;206;647;87;Kein Fehler erkannt;12.90;660;0.00;;;;;;;;
2018-10-22 10:35:09;207;650;89;Kein Fehler erkannt;11.05;660;0.00;;;;;;;;
2018-10-22 10:35:11;207;650;88;Kein Fehler erkannt;11.83;660;0.00;;;;;;;;
2018-10-22 10:35:13;205;644;83;Kein Fehler erkannt;16.86;660;0.00;;;;;;;;
2018-10-22 10:35:16;466;1463;202;Kein Fehler erkannt;965.72;660;0.00;;;;;;;;
2018-10-22 10:35:18;205;644;90;Kein Fehler erkannt;9.87;660;0.00;;;;;;;;
2018-10-22 10:35:21;204;640;92;Kein Fehler erkannt;7.85;660;0.00;;;;;;;;
2018-10-22 10:35:23;204;640;86;Kein Fehler erkannt;14.25;660;0.00;;;;;;;;
2018-10-22 10:35:26;206;647;90;Kein Fehler erkannt;9.81;660;0.00;;;;;;;;
2018-10-22 10:35:28;205;644;92;Kein Fehler erkannt;7.48;660;0.00;;;;;;;;
2018-10-22 10:35:31;206;647;89;Kein Fehler erkannt;10.75;660;0.00;;;;;;;;
2018-10-22 10:35:33;206;647;5;Kein Fehler erkannt;903.74;660;0.00;;;;;;;;
2018-10-22 10:35:35;336;1055;254;Kein Fehler erkannt;643.40;660;0.00;;;;;;;;
2018-10-22 10:35:38;207;650;91;Kein Fehler erkannt;9.11;660;0.00;;;;;;;;
2018-10-22 10:35:40;204;640;93;Kein Fehler erkannt;6.42;660;0.00;;;;;;;;
2018-10-22 10:35:43;205;644;94;Kein Fehler erkannt;6.03;660;0.00;;;;;;;;
2018-10-22 10:35:46;205;644;90;Kein Fehler erkannt;9.50;660;0.00;;;;;;;;
2018-10-22 10:35:48;206;647;91;Kein Fehler erkannt;9.01;660;0.00;;;;;;;;
2018-10-22 10:35:50;206;647;90;Kein Fehler erkannt;9.55;660;0.00;;;;;;;;
2018-10-22 10:35:53;206;647;91;Kein Fehler erkannt;8.96;660;0.00;;;;;;;;
2018-10-22 10:35:55;206;647;91;Kein Fehler erkannt;9.39;660;0.00;;;;;;;;
2018-10-22 10:35:58;207;650;88;Kein Fehler erkannt;11.96;660;0.00;;;;;;;;
2018-10-22 10:36:00;206;647;89;Kein Fehler erkannt;11.04;660;0.00;;;;;;;;
2018-10-22 10:36:03;207;650;88;Kein Fehler erkannt;11.88;660;0.00;;;;;;;;
2018-10-22 10:36:05;207;650;89;Kein Fehler erkannt;10.94;660;0.00;;;;;;;;
2018-10-22 10:36:08;206;647;88;Kein Fehler erkannt;12.34;660;0.00;;;;;;;;
2018-10-22 10:36:10;206;647;88;Kein Fehler erkannt;12.52;660;0.00;;;;;;;;
2018-10-22 10:36:13;206;647;88;Kein Fehler erkannt;11.96;660;0.00;;;;;;;;
2018-10-22 10:36:15;207;650;88;Kein Fehler erkannt;11.80;660;0.00;;;;;;;;
2018-10-22 10:36:18;207;650;87;Kein Fehler erkannt;12.66;660;0.00;;;;;;;;
2018-10-22 10:36:21;207;650;88;Kein Fehler erkannt;11.68;660;0.00;;;;;;;;
2018-10-22 10:36:23;206;647;88;Kein Fehler erkannt;12.24;660;0.00;;;;;;;;
2018-10-22 10:36:26;207;650;89;Kein Fehler erkannt;10.59;660;0.00;;;;;;;;
2018-10-22 10:36:28;207;650;89;Kein Fehler erkannt;10.81;660;0.00;;;;;;;;
2018-10-22 10:36:31;205;644;87;Kein Fehler erkannt;12.62;660;0.00;;;;;;;;
2018-10-22 10:36:33;610;1916;133;Kein Fehler erkannt;1038.42;660;0.00;;;;;;;;
2018-10-22 10:36:35;206;647;88;Kein Fehler erkannt;11.84;660;0.00;;;;;;;;
2018-10-22 10:36:38;206;647;89;Kein Fehler erkannt;10.84;660;0.00;;;;;;;;
2018-10-22 10:36:40;207;650;89;Kein Fehler erkannt;10.99;660;0.00;;;;;;;;
2018-10-22 10:36:43;209;656;90;Kein Fehler erkannt;9.92;660;0.00;;;;;;;;
2018-10-22 10:36:45;206;647;89;Kein Fehler erkannt;11.10;660;0.00;;;;;;;;
2018-10-22 10:36:47;207;650;89;Kein Fehler erkannt;11.51;660;0.00;;;;;;;;
2018-10-22 10:36:50;208;653;89;Kein Fehler erkannt;10.54;660;0.00;;;;;;;;
2018-10-22 10:36:53;206;647;90;Kein Fehler erkannt;10.12;660;0.00;;;;;;;;
2018-10-22 10:36:55;206;647;89;Kein Fehler erkannt;10.65;660;0.00;;;;;;;;
2018-10-22 10:36:58;206;647;87;Kein Fehler erkannt;13.00;660;0.00;;;;;;;;
2018-10-22 10:37:00;207;650;89;Kein Fehler erkannt;10.64;660;0.00;;;;;;;;
2018-10-22 10:37:03;206;647;89;Kein Fehler erkannt;10.99;660;0.00;;;;;;;;
2018-10-22 10:37:05;207;650;89;Kein Fehler erkannt;10.48;660;0.00;;;;;;;;
2018-10-22 10:37:07;207;650;89;Kein Fehler erkannt;10.88;660;0.00;;;;;;;;
2018-10-22 10:37:10;206;647;89;Kein Fehler erkannt;11.18;660;0.00;;;;;;;;
2018-10-22 10:37:13;206;647;89;Kein Fehler erkannt;11.18;660;0.00;;;;;;;;
2018-10-22 10:37:15;206;647;90;Kein Fehler erkannt;10.07;660;0.00;;;;;;;;
2018-10-22 10:37:18;207;650;88;Kein Fehler erkannt;11.57;660;0.00;;;;;;;;
2018-10-22 10:37:20;207;650;88;Kein Fehler erkannt;11.86;660;0.00;;;;;;;;
2018-10-22 10:37:23;207;650;88;Kein Fehler erkannt;12.34;660;0.00;;;;;;;;
2018-10-22 10:37:25;207;650;87;Kein Fehler erkannt;12.70;660;0.00;;;;;;;;
2018-10-22 10:37:28;324;1017;218;Kein Fehler erkannt;681.60;660;0.00;;;;;;;;
2018-10-22 10:37:30;208;653;88;Kein Fehler erkannt;11.66;660;0.00;;;;;;;;
2018-10-22 10:37:32;206;647;89;Kein Fehler erkannt;10.79;660;0.00;;;;;;;;
2018-10-22 10:37:35;206;647;89;Kein Fehler erkannt;10.69;660;0.00;;;;;;;;
2018-10-22 10:37:37;207;650;89;Kein Fehler erkannt;11.33;660;0.00;;;;;;;;
2018-10-22 10:37:40;208;653;89;Kein Fehler erkannt;10.70;660;0.00;;;;;;;;
2018-10-22 10:37:42;388;1218;124;Kein Fehler erkannt;1047.57;660;0.00;;;;;;;;
2018-10-22 10:37:44;599;1881;178;Kein Fehler erkannt;1259.04;660;0.00;;;;;;;;
2018-10-22 10:37:47;208;653;89;Kein Fehler erkannt;10.71;660;0.00;;;;;;;;
2018-10-22 10:37:49;207;650;88;Kein Fehler erkannt;12.25;660;0.00;;;;;;;;
2018-10-22 10:37:51;206;647;90;Kein Fehler erkannt;9.98;660;0.00;;;;;;;;
2018-10-22 10:37:54;205;644;90;Kein Fehler erkannt;10.20;660;0.00;;;;;;;;
2018-10-22 10:37:57;206;647;88;Kein Fehler erkannt;12.39;660;0.00;;;;;;;;
2018-10-22 10:37:59;205;644;83;Kein Fehler erkannt;16.90;660;0.00;;;;;;;;
2018-10-22 10:38:01;274;860;122;Kein Fehler erkannt;513.54;660;0.00;;;;;;;;
2018-10-22 10:38:04;206;647;87;Kein Fehler erkannt;13.46;660;0.00;;;;;;;;
2018-10-22 10:38:07;206;647;87;Kein Fehler erkannt;13.49;660;0.00;;;;;;;;
2018-10-22 10:38:09;207;650;88;Kein Fehler erkannt;11.89;660;0.00;;;;;;;;
2018-10-22 10:38:11;207;650;88;Kein Fehler erkannt;11.89;660;0.00;;;;;;;;
2018-10-22 10:38:14;206;647;87;Kein Fehler erkannt;13.07;660;0.00;;;;;;;;
2018-10-22 10:38:16;207;650;88;Kein Fehler erkannt;12.24;660;0.00;;;;;;;;
2018-10-22 10:38:19;206;647;88;Kein Fehler erkannt;12.38;660;0.00;;;;;;;;
2018-10-22 10:38:22;207;650;88;Kein Fehler erkannt;11.62;660;0.00;;;;;;;;
2018-10-22 10:38:24;207;650;88;Kein Fehler erkannt;11.75;660;0.00;;;;;;;;
2018-10-22 10:38:27;207;650;88;Kein Fehler erkannt;11.93;660;0.00;;;;;;;;
2018-10-22 10:38:29;208;653;89;Kein Fehler erkannt;11.45;660;0.00;;;;;;;;
2018-10-22 10:38:31;207;650;87;Kein Fehler erkannt;12.64;660;0.00;;;;;;;;
2018-10-22 10:38:34;206;647;88;Kein Fehler erkannt;12.32;660;0.00;;;;;;;;
2018-10-22 10:38:36;208;653;88;Kein Fehler erkannt;11.70;660;0.00;;;;;;;;
2018-10-22 10:38:39;891;2799;252;Kein Fehler erkannt;377.33;660;0.00;;;;;;;;
2018-10-22 10:38:41;207;650;88;Kein Fehler erkannt;11.54;660;0.00;;;;;;;;
2018-10-22 10:38:43;206;647;88;Kein Fehler erkannt;11.57;660;0.00;;;;;;;;
2018-10-22 10:38:46;207;650;88;Kein Fehler erkannt;11.73;660;0.00;;;;;;;;
2018-10-22 10:38:48;206;647;89;Kein Fehler erkannt;11.11;660;0.00;;;;;;;;
2018-10-22 10:38:51;207;650;89;Kein Fehler erkannt;11.40;660;0.00;;;;;;;;
2018-10-22 10:38:53;348;1093;255;Kein Fehler erkannt;642.41;660;0.00;;;;;;;;
2018-10-22 10:38:56;209;656;90;Kein Fehler erkannt;9.75;660;0.00;;;;;;;;
2018-10-22 10:38:58;205;644;87;Kein Fehler erkannt;13.61;660;0.00;;;;;;;;
2018-10-22 10:39:01;206;647;91;Kein Fehler erkannt;9.30;660;0.00;;;;;;;;
2018-10-22 10:39:03;552;1734;198;Kein Fehler erkannt;970.61;660;0.00;;;;;;;;
2018-10-22 10:39:05;205;644;89;Kein Fehler erkannt;11.41;660;0.00;;;;;;;;
2018-10-22 10:39:08;207;650;87;Kein Fehler erkannt;13.09;660;0.00;;;;;;;;
2018-10-22 10:39:10;207;650;88;Kein Fehler erkannt;11.84;660;0.00;;;;;;;;
2018-10-22 10:39:13;207;650;88;Kein Fehler erkannt;11.74;660;0.00;;;;;;;;
2018-10-22 10:39:15;600;1884;222;Kein Fehler erkannt;945.31;660;0.00;;;;;;;;
2018-10-22 10:39:17;651;2045;249;Kein Fehler erkannt;916.36;660;0.00;;;;;;;;
2018-10-22 10:39:20;206;647;93;Kein Fehler erkannt;6.88;660;0.00;;;;;;;;
2018-10-22 10:39:22;205;644;92;Kein Fehler erkannt;7.61;660;0.00;;;;;;;;
2018-10-22 10:39:25;207;650;89;Kein Fehler erkannt;10.60;660;0.00;;;;;;;;
2018-10-22 10:39:27;205;644;94;Kein Fehler erkannt;6.13;660;0.00;;;;;;;;
2018-10-22 10:39:30;204;640;93;Kein Fehler erkannt;6.75;660;0.00;;;;;;;;
2018-10-22 10:39:32;208;653;90;Kein Fehler erkannt;10.28;660;0.00;;;;;;;;
2018-10-22 10:39:35;208;653;89;Kein Fehler erkannt;10.65;660;0.00;;;;;;;;
2018-10-22 10:39:37;206;647;88;Kein Fehler erkannt;11.79;660;0.00;;;;;;;;
